session_code,id_in_session,participant_code,channel,nickname,body,timestamp
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_3,RightPartner,Let;s no make alliance. That way no one lose or win,1787687386.0245755
sx78hwmu,231,9i8w8nuw,18-bargaining_tdl_main-364_2_3,LeftPartner,who u support,1787687386.5555267
sx78hwmu,237,flm3bmre,18-bargaining_tdl_main-365_2_3,RightPartner,hi hows it going,1787687391.038395
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,SO are you gonna pretend to pick them? Should I say something to them?,1787687391.226829
sx78hwmu,176,heilhuge,18-bargaining_tdl_main-358_1_2,LeftPartner,Let's go to the next phase.,1787687392.0783534
sx78hwmu,159,2sqysri4,18-bargaining_tdl_main-349_2_3,RightPartner,let me know what you think,1787687392.7547617
sx78hwmu,188,jelpjnu4,18-bargaining_tdl_main-363_1_2,LeftPartner,"no not yet, I was thinking we could trade supporting each other to share the bonus across rounds",1787687392.9294686
sx78hwmu,189,f4jw68pa,18-bargaining_tdl_main-365_1_3,RightPartner,hello,1787687395.152273
sx78hwmu,141,5xxsy1s6,18-bargaining_tdl_main-349_1_2,RightPartner,same,1787687397.3310103
sx78hwmu,189,f4jw68pa,18-bargaining_tdl_main-365_1_2,LeftPartner,hello,1787687398.5464761
sx78hwmu,202,jycbkp11,18-bargaining_tdl_main-364_1_2,LeftPartner,sounds good,1787687400.601373
sx78hwmu,182,lhitnmk0,18-bargaining_tdl_main-356_1_3,LeftPartner,seems reasonable,1787687405.560843
sx78hwmu,228,5n8eqiid,18-bargaining_tdl_main-363_2_3,RightPartner,Support each other,1787687406.5613089
sx78hwmu,231,9i8w8nuw,18-bargaining_tdl_main-364_1_2,RightPartner,deal,1787687410.1182978
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_3,RightPartner,I'm sorry I was thinking,1787687411.976205
sx78hwmu,163,03dsxxqh,18-bargaining_tdl_main-356_1_3,RightPartner,deal?,1787687413.0719047
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,i said they dont know their chances yet and stilll have not recieved an answer  ,1787687417.0536797
sx78hwmu,209,cz00jfxb,18-bargaining_tdl_main-365_2_3,LeftPartner,Hi going good. I'm willing to support you if you will support me back.,1787687418.8172922
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,Purple is going to support you,1787687419.595996
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,I am gonna support purple. ,1787687424.4489293
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_1_2,RightPartner,Can you elaborate?,1787687425.3842115
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,they may have actually donen it,1787687426.1237714
sx78hwmu,224,n26g48mj,18-bargaining_tdl_main-366_2_3,LeftPartner,what is your strategy?,1787687427.9179444
sx78hwmu,236,k3ngy5da,18-bargaining_tdl_main-364_1_3,LeftPartner,Let's support each other,1787687428.7807074
sx78hwmu,202,jycbkp11,18-bargaining_tdl_main-364_1_3,RightPartner,support each other?,1787687428.8239636
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Oh shoot,1787687432.4870656
sx78hwmu,237,flm3bmre,18-bargaining_tdl_main-365_2_3,RightPartner,deal :),1787687433.8974469
sx78hwmu,224,n26g48mj,18-bargaining_tdl_main-366_1_2,RightPartner,what is your strategey?,1787687434.642419
sx78hwmu,236,k3ngy5da,18-bargaining_tdl_main-364_1_3,LeftPartner,Yes,1787687436.0915117
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,no worries,1787687436.0946708
sx78hwmu,209,cz00jfxb,18-bargaining_tdl_main-365_1_2,RightPartner,hi im willing to support you if you will support me back,1787687436.2301345
sx78hwmu,202,jycbkp11,18-bargaining_tdl_main-364_1_3,RightPartner,jinx! let's go!,1787687436.684094
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,i meant done,1787687437.5706017
sx78hwmu,236,k3ngy5da,18-bargaining_tdl_main-364_1_3,LeftPartner,Lol,1787687442.78363
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_2_3,LeftPartner,Sounds good to me. I pick Purple and you pick Orange and we both win,1787687444.5864534
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,I thought you were purple? ,1787687445.0300298
sx78hwmu,209,cz00jfxb,18-bargaining_tdl_main-365_2_3,LeftPartner,Sounds good deal,1787687445.9322762
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Okay I'm just gonna go with you and not say anything to them. You ready?,1787687450.4689255
sx78hwmu,237,flm3bmre,18-bargaining_tdl_main-365_1_3,LeftPartner,do you want to support each other ?,1787687451.0526206
sx78hwmu,189,f4jw68pa,18-bargaining_tdl_main-365_1_2,LeftPartner,"ok, sounds good",1787687451.8479242
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,you wanna wait for them a moment or go ahead?,1787687454.402294
sx78hwmu,237,flm3bmre,18-bargaining_tdl_main-365_1_3,LeftPartner,or you got a deal going with orange,1787687457.7859256
sx78hwmu,228,5n8eqiid,18-bargaining_tdl_main-363_2_3,RightPartner,okay,1787687459.6886165
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,I am yellow,1787687463.6706886
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Lets just go ahead! :),1787687465.6247182
sx78hwmu,188,jelpjnu4,18-bargaining_tdl_main-363_1_2,LeftPartner,how about we support each other - i am not hearing anything from the purple participant,1787687466.578312
sx78hwmu,172,ys4q8fza,18-bargaining_tdl_main-355_1_2,RightPartner,ok  lets hit next i guess,1787687467.048363
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_2_3,LeftPartner,I like keeping it simple and we would both win,1787687468.5555508
sx78hwmu,224,n26g48mj,18-bargaining_tdl_main-366_1_2,RightPartner,The purple person left the chat,1787687471.4192555
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,Why did you lie before saying you were purple? ,1787687474.0493515
sx78hwmu,168,ll633xhr,18-bargaining_tdl_main-355_1_2,LeftPartner,Okie dokie,1787687474.159736
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_3,RightPartner,Hi,1787687478.3179312
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,Hello there,1787687486.594815
sx78hwmu,216,24azg7wa,18-bargaining_tdl_main-366_1_2,LeftPartner,im going to,1787687495.4189045
sx78hwmu,226,548c1ctl,18-bargaining_tdl_main-368_1_2,RightPartner,Hello what do yo think we should do?,1787687496.0431106
sx78hwmu,245,094xne6k,18-bargaining_tdl_main-368_2_3,RightPartner,I will support Orange first,1787687500.392806
sx78hwmu,245,094xne6k,18-bargaining_tdl_main-368_1_3,LeftPartner,I will support orange first,1787687501.5034878
sx78hwmu,189,f4jw68pa,18-bargaining_tdl_main-365_1_3,RightPartner,I'm honestly probably going to do a coin flip because I want to support everyone and either way it's unfair to someone :/,1787687503.1707628
sx78hwmu,208,6z189xr6,18-bargaining_tdl_main-363_1_2,RightPartner,they may be off the chat,1787687506.3707366
sx78hwmu,216,24azg7wa,18-bargaining_tdl_main-366_1_2,LeftPartner,support the most cooperative,1787687506.9158208
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_2_3,LeftPartner,Hello there.,1787687507.6515558
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_1_2,RightPartner,Hello,1787687513.039007
sx78hwmu,217,fkv62yv8,18-bargaining_tdl_main-367_2_3,RightPartner,"""Hi Orange! Let's coordinate to maximize our earnings. If we form a circle where I support you, you support Yellow, and Yellow supports me (or any arrangement where everyone forms mutual pairs), we can all earn more. Who are you planning to support?""",1787687513.2996786
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,Hello.,1787687514.2799618
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_2_3,LeftPartner,Hello,1787687515.8034468
sx78hwmu,226,548c1ctl,18-bargaining_tdl_main-368_2_3,LeftPartner,Hello what do you think we should do?,1787687518.42069
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,hello,1787687520.294443
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_3,RightPartner,hello,1787687526.1778505
sx78hwmu,243,31veqn74,18-bargaining_tdl_main-369_2_3,RightPartner,hello,1787687527.8846002
sx78hwmu,223,jlgzpr4t,18-bargaining_tdl_main-368_1_2,LeftPartner,Purple will support you first so support purple,1787687529.688544
sx78hwmu,243,31veqn74,18-bargaining_tdl_main-369_1_3,LeftPartner,hello,1787687531.1935885
sx78hwmu,152,xjzsmcl0,18-bargaining_tdl_main-357_1_2,LeftPartner,I overlooked that sorry,1787687535.8932865
sx78hwmu,177,qkhtx77n,18-bargaining_tdl_main-357_1_2,RightPartner,"Oh, well id on't make deals with liers. peaceout.",1787687537.2008705
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,How're you today?,1787687537.9138126
sx78hwmu,223,jlgzpr4t,18-bargaining_tdl_main-368_1_3,RightPartner,Okay Ill tell Orange to support you,1787687543.5389419
sx78hwmu,226,548c1ctl,18-bargaining_tdl_main-368_2_3,LeftPartner,cool I will support you for the first round,1787687545.7575083
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,so this is fun,1787687548.8876672
sx78hwmu,217,fkv62yv8,18-bargaining_tdl_main-367_1_3,LeftPartner,"""Hi Yellow! Let's coordinate our choices to get the highest payout. If we align our support with Orange, we can ensure we build mutual pairs and maximize our bonuses. Who are you planning to support?""",1787687549.1013167
sx78hwmu,245,094xne6k,18-bargaining_tdl_main-368_2_3,RightPartner,I will support orange first and if there are more rounds I will alternate,1787687552.0373795
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_3,RightPartner,so this is fun,1787687553.5758753
sx78hwmu,226,548c1ctl,18-bargaining_tdl_main-368_1_2,RightPartner,ok round 2 I will support yello,1787687564.8778121
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_1_2,RightPartner,"I'm going to be really honest, I could really, really use the bonus money. I'm having quite a bad month and even that small of an amount would make a noticable difference in a day of my life. If you're willing to support me, I'd happily support you. ",1787687569.0093226
sx78hwmu,245,094xne6k,18-bargaining_tdl_main-368_1_3,LeftPartner,"If there are more rounds I will alternate Orange, yellow, orange, yellow",1787687572.601324
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,I'm ok. You?,1787687572.7723186
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,ok lets do it,1787687580.7347057
sx78hwmu,243,31veqn74,18-bargaining_tdl_main-369_1_3,LeftPartner,yes this is fun,1787687586.0702932
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_2_3,LeftPartner,"So, how much do you need the bonus?",1787687593.1510415
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,are you ready to go to the next page?,1787687594.7361393
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_3,RightPartner,"We are complementary colors with each other, I think!",1787687598.1132925
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_1_2,RightPartner,I think we have to wait for the timer to go out?,1787687603.201356
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,I'm doing well,1787687609.6771786
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,helko,1787687612.5568678
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,I'm always getting dark yellow confused with light orange.,1787687613.83336
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,no we can go whenever it says,1787687617.631678
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,Purple ran away,1787687618.74192
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,alright I'll support orange,1787687628.280274
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_3,RightPartner,What a funny study this is!,1787687630.549182
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,Let's support one another to maximize points,1787687630.7926817
sx78hwmu,211,ypxi0ikg,18-bargaining_tdl_main-369_1_2,LeftPartner,which is u,1787687632.3809006
sx78hwmu,223,jlgzpr4t,18-bargaining_tdl_main-368_1_2,LeftPartner,Okay sounds good then I'll support Orange round 2,1787687633.2429643
sx78hwmu,226,548c1ctl,18-bargaining_tdl_main-368_1_2,RightPartner,I will support yellow round 2 and 4,1787687634.2879493
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,can we merge,1787687634.7606537
sx78hwmu,240,4qeb1aez,18-bargaining_tdl_main-369_1_2,RightPartner,"Nevermind,we can go now. Yeah, I'm going to next since my purple isn't responding. I'll support yellow. ",1787687635.5985963
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,What a funny study this is!,1787687638.042251
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,ook.,1787687639.1800482
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,sure,1787687644.4657743
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,It seems Purple is out of the chat,1787687647.0283945
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,That's a good plan.,1787687647.6471722
sx78hwmu,250,syojehbm,18-bargaining_tdl_main-370_2_3,RightPartner,"Hello!, I believe we are! ",1787687651.4446425
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,Does merge mean decide to support each other?,1787687652.1847057
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,yes,1787687657.831979
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_1_2,RightPartner,hi,1787687663.6025114
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,hi,1787687667.45064
sx78hwmu,200,hq9cjeg0,18-bargaining_tdl_main-371_1_2,LeftPartner,hey,1787687668.3987958
sx78hwmu,253,l9ycfolp,18-bargaining_tdl_main-371_2_3,RightPartner,Hello,1787687672.772366
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,"I'm getting no chat replies from Purple, so I would be inclined to commit to you!",1787687673.0514758
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,I will you and you me and hope he bets on us.,1787687676.938594
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_2_3,LeftPartner,whats up,1787687680.770893
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_1_2,RightPartner,i dont know what we are to talk about,1787687682.51556
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,Are you able to message the purple participant?,1787687698.4531662
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,'nice...lets do this,1787687698.7350922
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,I dont know what we are to talk about,1787687699.3054693
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,"So: I support you, and you support me?",1787687703.3995295
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_1_2,RightPartner,do you,1787687707.7995815
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,do you,1787687711.8569574
sx78hwmu,200,hq9cjeg0,18-bargaining_tdl_main-371_1_2,LeftPartner,I'm assuming we have to come to an agreement of who we support ?? as in which color idk ,1787687712.877701
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,yes....sure,1787687712.9423592
sx78hwmu,253,l9ycfolp,18-bargaining_tdl_main-371_2_3,RightPartner,I'm not sure either.  Yellow hasn't messaged me though.,1787687714.7543066
sx78hwmu,250,syojehbm,18-bargaining_tdl_main-370_2_3,RightPartner,Let’s work together! ,1787687719.4659154
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,Pinky swear.,1787687720.1970563
sx78hwmu,200,hq9cjeg0,18-bargaining_tdl_main-371_1_3,RightPartner,hi,1787687726.39388
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_1_2,RightPartner,based on what??,1787687732.8948388
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_2,LeftPartner,"Hello, orange? How are you?",1787687733.7098117
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,oh strange,1787687739.0771117
sx78hwmu,253,l9ycfolp,18-bargaining_tdl_main-371_1_3,LeftPartner,Hello,1787687740.4094725
sx78hwmu,242,cc0bzw5b,18-bargaining_tdl_main-372_1_2,RightPartner,How to maximize everyone's bonus?,1787687740.618508
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,I am pretty sure.....believe me,1787687741.2896307
sx78hwmu,200,hq9cjeg0,18-bargaining_tdl_main-371_1_2,LeftPartner,idk,1787687743.107064
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_3,RightPartner,"Hello, purple!! How are you?",1787687743.7047486
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,Naaah,1787687752.4121726
sx78hwmu,215,ilzxcjy7,18-bargaining_tdl_main-367_1_2,RightPartner,He ran.,1787687755.2572496
sx78hwmu,242,cc0bzw5b,18-bargaining_tdl_main-372_2_3,LeftPartner,I want to maximize everyone's bonus,1787687758.6138377
sx78hwmu,200,hq9cjeg0,18-bargaining_tdl_main-371_1_3,RightPartner,do you know what we are supposed to be chatting about ?,1787687760.0560327
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_2,LeftPartner,We could maximize our own by voting for each other? Do you want to be partners?,1787687761.6183686
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,"Wow, Purple left my chat. ",1787687767.2474105
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,what are we supposed to base our support on? all i know are your colors and your answers ,1787687767.3505232
sx78hwmu,255,im7gsb19,18-bargaining_tdl_main-372_1_3,LeftPartner,I am good.  You?,1787687767.5789518
sx78hwmu,249,2cb6tv34,18-bargaining_tdl_main-370_1_2,RightPartner,lets proceed,1787687772.7040703
sx78hwmu,255,im7gsb19,18-bargaining_tdl_main-372_2_3,RightPartner,Same!,1787687773.860826
sx78hwmu,242,cc0bzw5b,18-bargaining_tdl_main-372_1_2,RightPartner,That sounds like a plan,1787687777.2934308
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_3,RightPartner,I'm really good. :),1787687779.6193695
sx78hwmu,133,8hvobpsv,18-bargaining_tdl_main-370_1_2,LeftPartner,"Okay, let's do this.",1787687783.4397936
sx78hwmu,242,cc0bzw5b,18-bargaining_tdl_main-372_2_3,LeftPartner,How do we do that?,1787687784.175654
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_1_2,RightPartner,well who do you think you will support,1787687788.345213
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_3,RightPartner,Do you want to be partners in this round?,1787687789.5953512
sx78hwmu,253,l9ycfolp,18-bargaining_tdl_main-371_2_3,RightPartner,I think you just want to make sure the person you choose also chooses you,1787687792.1774013
sx78hwmu,255,im7gsb19,18-bargaining_tdl_main-372_1_3,LeftPartner,Sure,1787687795.1640208
sx78hwmu,239,kbt07btp,18-bargaining_tdl_main-371_2_3,LeftPartner,who do you  think you will support,1787687800.263822
sx78hwmu,255,im7gsb19,18-bargaining_tdl_main-372_2_3,RightPartner,Not sure.,1787687801.786841
sx78hwmu,191,hgigqlbt,18-bargaining_tdl_main-367_1_2,LeftPartner,Lol,1787687805.1257267
sx78hwmu,213,wzt3ntkx,18-bargaining_tdl_main-372_1_3,RightPartner,"Okay, I'm 100% going to choose you.",1787687814.5187733
sx78hwmu,257,me4cbagw,18-bargaining_tdl_main-373_1_3,LeftPartner,Hi. How are you today?,1787687815.141035
